Tarih,Ort_Sicaklik,Hafta_Sonu,Su_Tuketimi_m3
2021-05-21,23.4,0,185477
2021-05-22,19.3,1,190690
2021-05-23,23.2,1,197551
2021-05-24,26.1,0,188627
2021-05-25,22.9,0,187262
2021-05-26,23.4,0,189179
2021-05-27,25.7,0,189106
2021-05-28,16.9,0,188488
2021-05-29,24.0,1,190634
2021-05-30,28.1,1,195069
2021-05-31,26.3,0,191703
2021-06-01,22.0,0,195917
2021-06-02,24.4,0,186008
2021-06-03,26.8,0,187655
2021-06-04,23.6,0,191905
2021-06-05,25.4,1,192741
2021-06-06,29.9,1,193764
2021-06-07,29.9,0,191102
2021-06-08,26.8,0,187922
2021-06-09,30.8,0,195320
2021-06-10,30.3,0,191162
2021-06-11,24.6,0,196985
2021-06-12,24.2,1,196941
2021-06-13,28.5,1,197297
2021-06-14,23.8,0,191615
2021-06-15,26.6,0,194421
2021-06-16,27.1,0,195395
2021-06-17,34.1,0,197806
2021-06-18,28.9,0,191761
2021-06-19,28.7,1,196891
2021-06-20,28.0,1,201964
2021-06-21,29.0,0,196051
2021-06-22,31.4,0,199319
2021-06-23,27.6,0,194100
2021-06-24,26.1,0,194190
2021-06-25,32.9,0,201527
2021-06-26,30.0,1,198727
2021-06-27,27.5,1,202285
2021-06-28,31.2,0,198689
2021-06-29,32.3,0,201633
2021-06-30,33.0,0,200825
2021-07-01,28.4,0,198831
2021-07-02,27.8,0,196065
2021-07-03,34.0,1,198977
2021-07-04,28.2,1,198494
2021-07-05,29.5,0,193550
2021-07-06,34.9,0,203994
2021-07-07,27.6,0,197879
2021-07-08,29.4,0,194375
2021-07-09,29.0,0,192453
2021-07-10,27.3,1,202978
2021-07-11,34.6,1,210521
2021-07-12,26.4,0,196350
2021-07-13,27.9,0,194855
2021-07-14,31.9,0,200998
2021-07-15,28.3,0,193143
2021-07-16,29.2,0,199039
2021-07-17,28.1,1,204975
2021-07-18,28.0,1,203785
2021-07-19,31.8,0,205371
2021-07-20,33.4,0,202463
2021-07-21,27.4,0,195857
2021-07-22,23.7,0,200610
2021-07-23,25.9,0,194506
2021-07-24,35.4,1,213080
2021-07-25,30.1,1,201311
2021-07-26,33.6,0,206679
2021-07-27,32.0,0,201667
2021-07-28,35.3,0,209834
2021-07-29,31.3,0,200164
2021-07-30,34.9,0,207997
2021-07-31,32.0,1,204814
2021-08-01,26.5,1,206368
2021-08-02,35.9,0,201078
2021-08-03,29.4,0,194077
2021-08-04,34.3,0,200605
2021-08-05,28.6,0,195192
2021-08-06,32.9,0,199773
2021-08-07,36.6,1,206383
2021-08-08,24.8,1,199515
2021-08-09,22.3,0,190280
2021-08-10,29.2,0,201778
2021-08-11,29.6,0,198312
2021-08-12,32.5,0,198475
2021-08-13,28.9,0,193166
2021-08-14,27.1,1,195860
2021-08-15,27.9,1,198361
2021-08-16,29.7,0,190855
2021-08-17,26.6,0,197980
2021-08-18,33.0,0,196642
2021-08-19,35.0,0,205444
2021-08-20,28.5,0,197505
2021-08-21,27.2,1,203250
2021-08-22,27.8,1,201282
2021-08-23,27.5,0,199956
2021-08-24,30.6,0,190347
2021-08-25,27.8,0,199842
2021-08-26,27.5,0,190108
2021-08-27,28.3,0,194240
2021-08-28,23.4,1,200787
2021-08-29,25.8,1,196136
2021-08-30,25.8,0,195971
2021-08-31,23.2,0,191935
2021-09-01,29.4,0,196467
2021-09-02,23.3,0,190464
2021-09-03,25.4,0,194201
2021-09-04,27.4,1,188513
2021-09-05,24.9,1,201374
2021-09-06,19.5,0,188964
2021-09-07,29.5,0,187391
2021-09-08,26.3,0,189816
2021-09-09,24.5,0,189206
2021-09-10,24.1,0,184855
2021-09-11,28.9,1,192544
2021-09-12,19.5,1,195296
2021-09-13,28.4,0,183823
2021-09-14,22.7,0,189117
2021-09-15,22.9,0,186489
2021-09-16,22.6,0,183048
2021-09-17,25.3,0,182888
2021-09-18,25.7,1,190365
2021-09-19,16.7,1,189244
2021-09-20,23.8,0,183026
2021-09-21,27.2,0,182513
2021-09-22,21.9,0,183721
2021-09-23,24.1,0,177843
2021-09-24,22.7,0,185619
2021-09-25,20.8,1,189775
2021-09-26,22.8,1,189564
2021-09-27,17.0,0,180567
2021-09-28,19.6,0,181766
2021-09-29,21.9,0,180907
2021-09-30,19.4,0,184978
2021-10-01,21.4,0,182674
2021-10-02,16.5,1,188191
2021-10-03,22.6,1,184830
2021-10-04,15.7,0,179748
2021-10-05,15.2,0,182829
2021-10-06,19.4,0,181748
2021-10-07,17.4,0,178437
2021-10-08,21.8,0,172004
2021-10-09,15.6,1,184966
2021-10-10,21.5,1,176755
2021-10-11,19.8,0,181662
2021-10-12,14.1,0,181163
2021-10-13,16.6,0,177390
2021-10-14,15.9,0,173735
2021-10-15,20.2,0,178375
2021-10-16,14.6,1,184725
2021-10-17,15.7,1,176255
2021-10-18,12.9,0,172155
2021-10-19,19.1,0,172293
2021-10-20,13.4,0,171013
2021-10-21,18.1,0,170880
2021-10-22,10.7,0,164162
2021-10-23,12.7,1,172831
2021-10-24,13.2,1,175981
2021-10-25,11.9,0,169184
2021-10-26,10.3,0,171381
2021-10-27,10.1,0,172772
2021-10-28,6.1,0,171282
2021-10-29,17.7,0,165313
2021-10-30,7.6,1,174308
2021-10-31,14.9,1,169314
2021-11-01,11.1,0,166066
2021-11-02,12.2,0,172197
2021-11-03,13.4,0,171873
2021-11-04,11.3,0,166799
2021-11-05,9.5,0,167028
2021-11-06,6.1,1,167133
2021-11-07,12.4,1,170848
2021-11-08,8.4,0,168144
2021-11-09,5.3,0,169871
2021-11-10,3.8,0,164535
2021-11-11,12.7,0,163961
2021-11-12,9.1,0,163312
2021-11-13,6.2,1,166303
2021-11-14,8.0,1,174908
2021-11-15,6.3,0,160337
2021-11-16,9.0,0,165576
2021-11-17,6.7,0,158177
2021-11-18,6.3,0,167183
2021-11-19,7.5,0,160439
2021-11-20,10.8,1,173108
2021-11-21,7.5,1,162375
2021-11-22,9.4,0,156693
2021-11-23,9.9,0,164349
2021-11-24,-0.1,0,160553
2021-11-25,5.4,0,158032
2021-11-26,3.9,0,161917
2021-11-27,2.2,1,163131
2021-11-28,7.3,1,163773
2021-11-29,4.8,0,155829
2021-11-30,3.1,0,155659
2021-12-01,5.7,0,157519
2021-12-02,3.1,0,154300
2021-12-03,4.7,0,152735
2021-12-04,1.7,1,163046
2021-12-05,6.2,1,161408
2021-12-06,8.3,0,154762
2021-12-07,4.9,0,157473
2021-12-08,-1.4,0,155242
2021-12-09,1.0,0,151417
2021-12-10,3.4,0,151108
2021-12-11,1.6,1,159082
2021-12-12,2.1,1,158751
2021-12-13,1.5,0,154803
2021-12-14,-1.5,0,150796
2021-12-15,2.5,0,153648
2021-12-16,5.1,0,146212
2021-12-17,-3.0,0,151928
2021-12-18,-1.7,1,158152
2021-12-19,0.6,1,155435
2021-12-20,-0.6,0,154472
2021-12-21,1.9,0,149356
2021-12-22,4.4,0,152390
2021-12-23,-0.8,0,154051
2021-12-24,3.0,0,152512
2021-12-25,-0.5,1,158538
2021-12-26,-2.2,1,160068
2021-12-27,3.2,0,150713
2021-12-28,1.5,0,150737
2021-12-29,-10.1,0,148736
2021-12-30,-4.8,0,145593
2021-12-31,1.2,0,150380
2022-01-01,-2.6,1,155857
2022-01-02,3.9,1,155468
2022-01-03,-0.9,0,146285
2022-01-04,2.0,0,152019
2022-01-05,-3.2,0,150891
2022-01-06,1.0,0,152622
2022-01-07,-1.7,0,149546
2022-01-08,-1.4,1,153467
2022-01-09,-2.8,1,151642
2022-01-10,5.2,0,154505
2022-01-11,1.0,0,144126
2022-01-12,-3.8,0,146063
2022-01-13,-0.3,0,146364
2022-01-14,-1.1,0,148182
2022-01-15,-4.2,1,152037
2022-01-16,1.8,1,153754
2022-01-17,0.6,0,153790
2022-01-18,-1.6,0,150536
2022-01-19,0.7,0,146625
2022-01-20,1.6,0,153657
2022-01-21,1.1,0,144718
2022-01-22,3.2,1,151210
2022-01-23,-4.6,1,152875
2022-01-24,-0.8,0,148187
2022-01-25,4.4,0,150734
2022-01-26,4.4,0,146751
2022-01-27,-4.8,0,150430
2022-01-28,-2.5,0,148129
2022-01-29,6.5,1,157015
2022-01-30,0.7,1,158118
2022-01-31,-3.1,0,147658
2022-02-01,-6.6,0,149100
2022-02-02,-0.1,0,149629
2022-02-03,-1.8,0,148522
2022-02-04,-0.6,0,153822
2022-02-05,-1.6,1,148830
2022-02-06,-5.6,1,155103
2022-02-07,1.3,0,147918
2022-02-08,1.6,0,146360
2022-02-09,-2.3,0,149983
2022-02-10,-1.6,0,151212
2022-02-11,-0.2,0,150233
2022-02-12,-1.9,1,151978
2022-02-13,1.3,1,158247
2022-02-14,-1.4,0,151462
2022-02-15,3.6,0,158072
2022-02-16,1.0,0,155182
2022-02-17,0.6,0,150583
2022-02-18,-0.3,0,153345
2022-02-19,1.6,1,154765
2022-02-20,-0.5,1,157855
2022-02-21,0.2,0,149717
2022-02-22,2.6,0,152907
2022-02-23,3.2,0,150527
2022-02-24,3.8,0,154610
2022-02-25,3.4,0,156023
2022-02-26,-3.2,1,162019
2022-02-27,0.3,1,166189
2022-02-28,1.6,0,158457
2022-03-01,4.5,0,155154
2022-03-02,6.4,0,155198
2022-03-03,-2.9,0,158566
2022-03-04,2.0,0,155822
2022-03-05,3.1,1,164177
2022-03-06,0.8,1,164654
2022-03-07,5.2,0,158849
2022-03-08,6.5,0,156591
2022-03-09,1.8,0,149556
2022-03-10,9.8,0,160656
2022-03-11,5.8,0,161444
2022-03-12,7.8,1,162899
2022-03-13,6.8,1,165612
2022-03-14,3.3,0,155416
2022-03-15,9.5,0,163965
2022-03-16,2.3,0,161013
2022-03-17,8.1,0,157844
2022-03-18,10.3,0,162493
2022-03-19,4.2,1,164885
2022-03-20,5.3,1,165564
2022-03-21,6.5,0,159534
2022-03-22,6.0,0,159177
2022-03-23,10.0,0,161493
2022-03-24,11.0,0,165998
2022-03-25,8.3,0,167445
2022-03-26,5.2,1,169604
2022-03-27,6.3,1,172355
2022-03-28,7.3,0,167754
2022-03-29,8.6,0,163990
2022-03-30,9.5,0,165735
2022-03-31,7.3,0,169137
2022-04-01,8.3,0,169647
2022-04-02,11.4,1,168607
2022-04-03,8.7,1,172542
2022-04-04,11.5,0,169599
2022-04-05,11.8,0,165925
2022-04-06,10.0,0,167191
2022-04-07,11.2,0,171442
2022-04-08,11.0,0,171633
2022-04-09,10.7,1,173896
2022-04-10,14.3,1,177118
2022-04-11,12.8,0,177021
2022-04-12,17.4,0,174905
2022-04-13,13.2,0,175718
2022-04-14,12.6,0,171667
2022-04-15,17.5,0,177759
2022-04-16,15.9,1,177735
2022-04-17,10.9,1,180095
2022-04-18,10.3,0,178636
2022-04-19,13.4,0,171135
2022-04-20,19.1,0,179504
2022-04-21,15.1,0,174437
2022-04-22,12.2,0,175194
2022-04-23,16.5,1,182310
2022-04-24,17.7,1,182009
2022-04-25,16.2,0,172981
2022-04-26,19.0,0,178544
2022-04-27,17.2,0,177941
2022-04-28,19.8,0,179108
2022-04-29,22.4,0,175606
2022-04-30,21.9,1,183937
2022-05-01,16.6,1,185383
2022-05-02,18.3,0,177586
2022-05-03,17.5,0,179116
2022-05-04,15.9,0,179330
2022-05-05,21.6,0,181971
2022-05-06,20.6,0,180555
2022-05-07,16.9,1,192737
2022-05-08,21.8,1,184328
2022-05-09,20.9,0,182742
2022-05-10,16.9,0,182476
2022-05-11,21.7,0,182712
2022-05-12,17.4,0,183959
2022-05-13,25.4,0,176412
2022-05-14,23.0,1,184586
2022-05-15,25.0,1,187595
2022-05-16,21.6,0,184627
2022-05-17,18.8,0,186289
2022-05-18,19.8,0,186341
2022-05-19,15.4,0,183141
2022-05-20,24.6,0,186265
2022-05-21,27.3,1,191801
2022-05-22,29.2,1,194652
2022-05-23,20.9,0,184810
2022-05-24,21.9,0,189812
2022-05-25,20.3,0,189030
2022-05-26,25.4,0,189295
2022-05-27,22.9,0,191492
2022-05-28,27.4,1,194118
2022-05-29,25.4,1,197349
2022-05-30,29.9,0,189805
2022-05-31,26.6,0,191254
2022-06-01,27.7,0,187740
2022-06-02,26.3,0,197957
2022-06-03,25.7,0,194679
2022-06-04,26.3,1,197875
2022-06-05,30.3,1,200242
2022-06-06,25.0,0,194544
2022-06-07,31.5,0,195891
2022-06-08,25.0,0,198680
2022-06-09,27.4,0,195670
2022-06-10,26.7,0,194660
2022-06-11,31.8,1,200110
2022-06-12,27.5,1,197670
2022-06-13,23.1,0,197876
2022-06-14,32.2,0,195433
2022-06-15,29.8,0,190992
2022-06-16,33.3,0,199324
2022-06-17,27.0,0,197699
2022-06-18,28.9,1,206815
2022-06-19,28.0,1,204476
2022-06-20,28.7,0,198268
2022-06-21,31.3,0,197624
2022-06-22,28.2,0,195162
2022-06-23,29.9,0,196713
2022-06-24,24.9,0,195720
2022-06-25,29.8,1,202627
2022-06-26,31.3,1,202671
2022-06-27,27.4,0,197283
2022-06-28,30.5,0,198243
2022-06-29,27.1,0,203649
2022-06-30,28.6,0,198486
2022-07-01,31.0,0,201964
2022-07-02,28.4,1,209278
2022-07-03,27.5,1,204184
2022-07-04,26.7,0,202785
2022-07-05,30.7,0,199361
2022-07-06,27.9,0,207776
2022-07-07,29.9,0,200228
2022-07-08,30.1,0,204909
2022-07-09,35.4,1,208726
2022-07-10,31.6,1,207187
2022-07-11,33.0,0,203794
2022-07-12,35.2,0,210120
2022-07-13,33.0,0,203424
2022-07-14,32.2,0,205967
2022-07-15,35.2,0,208085
2022-07-16,31.1,1,212202
2022-07-17,32.2,1,207240
2022-07-18,31.8,0,201043
2022-07-19,34.6,0,206973
2022-07-20,30.5,0,201403
2022-07-21,33.0,0,206681
2022-07-22,30.6,0,205307
2022-07-23,28.9,1,203407
2022-07-24,28.7,1,213509
2022-07-25,33.8,0,203170
2022-07-26,29.9,0,202188
2022-07-27,30.2,0,199569
2022-07-28,27.2,0,201636
2022-07-29,29.3,0,205978
2022-07-30,27.8,1,204173
2022-07-31,32.5,1,206000
2022-08-01,27.3,0,201001
2022-08-02,34.4,0,202375
2022-08-03,28.7,0,204159
2022-08-04,33.9,0,207336
2022-08-05,35.1,0,205704
2022-08-06,30.4,1,201950
2022-08-07,30.7,1,204437
2022-08-08,32.2,0,202806
2022-08-09,25.9,0,198735
2022-08-10,29.4,0,202774
2022-08-11,28.2,0,205262
2022-08-12,29.8,0,194459
2022-08-13,27.7,1,204156
2022-08-14,31.8,1,212857
2022-08-15,30.6,0,201451
2022-08-16,31.2,0,197206
2022-08-17,28.2,0,193677
2022-08-18,30.0,0,199189
2022-08-19,32.0,0,201378
2022-08-20,29.3,1,203165
2022-08-21,22.7,1,201991
2022-08-22,29.6,0,204297
2022-08-23,28.2,0,198960
2022-08-24,27.5,0,195774
2022-08-25,31.3,0,193885
2022-08-26,22.3,0,194004
2022-08-27,29.2,1,200685
2022-08-28,29.0,1,200566
2022-08-29,29.0,0,194154
2022-08-30,24.3,0,202535
2022-08-31,27.6,0,193453
2022-09-01,26.2,0,196713
2022-09-02,20.3,0,193733
2022-09-03,33.2,1,203360
2022-09-04,22.6,1,196816
2022-09-05,25.8,0,192477
2022-09-06,27.8,0,193680
2022-09-07,21.1,0,196903
2022-09-08,25.6,0,193113
2022-09-09,21.0,0,191374
2022-09-10,27.7,1,199274
2022-09-11,30.9,1,196684
2022-09-12,24.4,0,191990
2022-09-13,26.2,0,192991
2022-09-14,23.0,0,193817
2022-09-15,20.9,0,193927
2022-09-16,22.4,0,194050
2022-09-17,24.1,1,192238
2022-09-18,22.5,1,192543
2022-09-19,20.1,0,184724
2022-09-20,25.9,0,187716
2022-09-21,21.2,0,185055
2022-09-22,24.8,0,194551
2022-09-23,20.8,0,181194
2022-09-24,23.1,1,195774
2022-09-25,21.1,1,192227
2022-09-26,23.1,0,182422
2022-09-27,20.4,0,184819
2022-09-28,21.8,0,183372
2022-09-29,23.0,0,186176
2022-09-30,23.4,0,187342
2022-10-01,20.0,1,181971
2022-10-02,20.6,1,186791
2022-10-03,26.4,0,184947
2022-10-04,19.5,0,186652
2022-10-05,22.9,0,183132
2022-10-06,21.7,0,183538
2022-10-07,18.3,0,185468
2022-10-08,19.6,1,186323
2022-10-09,15.1,1,183251
2022-10-10,12.7,0,179312
2022-10-11,20.3,0,179163
2022-10-12,19.1,0,184646
2022-10-13,15.6,0,180114
2022-10-14,21.0,0,180338
2022-10-15,14.3,1,180380
2022-10-16,14.3,1,184951
2022-10-17,19.4,0,175725
2022-10-18,14.9,0,180153
2022-10-19,15.5,0,178943
2022-10-20,13.9,0,178981
2022-10-21,9.7,0,179314
2022-10-22,13.6,1,177873
2022-10-23,11.7,1,178920
2022-10-24,14.7,0,172869
2022-10-25,17.9,0,176280
2022-10-26,13.4,0,168788
2022-10-27,10.7,0,174196
2022-10-28,15.7,0,173819
2022-10-29,10.8,1,179630
2022-10-30,10.8,1,181166
2022-10-31,12.5,0,176613
2022-11-01,8.4,0,175923
2022-11-02,10.6,0,167150
2022-11-03,7.5,0,172489
2022-11-04,12.8,0,172262
2022-11-05,6.7,1,172566
2022-11-06,10.6,1,176064
2022-11-07,9.7,0,168848
2022-11-08,16.6,0,164264
2022-11-09,7.9,0,163650
2022-11-10,5.5,0,168310
2022-11-11,5.5,0,167124
2022-11-12,9.3,1,177343
2022-11-13,6.8,1,172786
2022-11-14,6.1,0,163379
2022-11-15,7.6,0,163604
2022-11-16,3.3,0,165938
2022-11-17,14.5,0,165235
2022-11-18,4.2,0,164199
2022-11-19,5.4,1,173727
2022-11-20,11.5,1,167760
2022-11-21,5.4,0,165890
2022-11-22,7.0,0,163538
2022-11-23,2.4,0,159510
2022-11-24,12.4,0,160816
2022-11-25,4.9,0,162743
2022-11-26,7.5,1,163869
2022-11-27,8.2,1,165495
2022-11-28,4.1,0,162852
2022-11-29,5.4,0,157877
2022-11-30,7.5,0,157125
2022-12-01,7.5,0,159418
2022-12-02,1.8,0,159508
2022-12-03,5.2,1,163860
2022-12-04,5.0,1,162235
2022-12-05,0.2,0,156952
2022-12-06,-5.6,0,158159
2022-12-07,12.0,0,158684
2022-12-08,-0.3,0,158187
2022-12-09,5.3,0,155643
2022-12-10,1.5,1,166531
2022-12-11,4.1,1,161046
2022-12-12,10.2,0,156118
2022-12-13,2.9,0,158217
2022-12-14,3.4,0,156312
2022-12-15,4.0,0,156110
2022-12-16,3.2,0,160722
2022-12-17,2.1,1,160225
2022-12-18,5.9,1,164406
2022-12-19,5.7,0,153036
2022-12-20,-0.7,0,161431
2022-12-21,2.2,0,158329
2022-12-22,0.1,0,154153
2022-12-23,3.9,0,155601
2022-12-24,2.0,1,159777
2022-12-25,3.3,1,161368
2022-12-26,-2.1,0,155630
2022-12-27,-1.0,0,151761
2022-12-28,3.7,0,153165
2022-12-29,-0.5,0,154914
2022-12-30,-2.5,0,153191
2022-12-31,-4.8,1,158413
2023-01-01,-1.7,1,157840
2023-01-02,-0.8,0,156411
2023-01-03,-1.5,0,144184
2023-01-04,2.3,0,154076
2023-01-05,0.9,0,150341
2023-01-06,-4.7,0,149778
2023-01-07,0.1,1,158565
2023-01-08,-2.1,1,153055
2023-01-09,-5.2,0,152610
2023-01-10,-3.7,0,152717
2023-01-11,-2.8,0,152794
2023-01-12,2.8,0,151692
2023-01-13,-1.1,0,150306
2023-01-14,-0.9,1,158500
2023-01-15,4.5,1,157353
2023-01-16,-2.1,0,150413
2023-01-17,-0.7,0,155910
2023-01-18,3.7,0,152608
2023-01-19,-2.7,0,152210
2023-01-20,1.2,0,153918
2023-01-21,-2.0,1,158325
2023-01-22,-3.1,1,161904
2023-01-23,5.9,0,149289
2023-01-24,-0.4,0,146416
2023-01-25,-3.9,0,150621
2023-01-26,-0.3,0,147173
2023-01-27,2.6,0,151549
2023-01-28,-5.2,1,163429
2023-01-29,4.5,1,162215
2023-01-30,1.1,0,149450
2023-01-31,-3.6,0,152317
2023-02-01,-7.2,0,146277
2023-02-02,-1.6,0,153765
2023-02-03,2.1,0,152745
2023-02-04,2.2,1,158030
2023-02-05,-1.7,1,160170
2023-02-06,1.8,0,149319
2023-02-07,2.3,0,153114
2023-02-08,-0.8,0,147810
2023-02-09,-1.9,0,155374
2023-02-10,-0.7,0,155752
2023-02-11,-3.8,1,158732
2023-02-12,0.7,1,160022
2023-02-13,4.0,0,151353
2023-02-14,0.2,0,156865
2023-02-15,-3.9,0,151863
2023-02-16,0.1,0,161204
2023-02-17,0.3,0,157027
2023-02-18,-2.0,1,159966
2023-02-19,-5.7,1,162776
2023-02-20,-2.6,0,152442
2023-02-21,1.4,0,153099
2023-02-22,6.1,0,159559
2023-02-23,2.4,0,155602
2023-02-24,2.9,0,163721
2023-02-25,1.0,1,161758
2023-02-26,2.3,1,159192
2023-02-27,2.0,0,160836
2023-02-28,2.2,0,154132
2023-03-01,1.3,0,157370
2023-03-02,3.7,0,156738
2023-03-03,6.9,0,153111
2023-03-04,3.1,1,161267
2023-03-05,0.8,1,159623
2023-03-06,4.9,0,153149
2023-03-07,5.1,0,163369
2023-03-08,1.5,0,163911
2023-03-09,1.5,0,163758
2023-03-10,6.8,0,157158
2023-03-11,11.9,1,168060
2023-03-12,2.6,1,166060
2023-03-13,5.0,0,166015
2023-03-14,10.8,0,160504
2023-03-15,-0.4,0,164882
2023-03-16,5.7,0,161201
2023-03-17,2.7,0,163216
2023-03-18,11.0,1,173010
2023-03-19,6.0,1,165702
2023-03-20,12.9,0,163229
2023-03-21,12.2,0,164755
2023-03-22,6.2,0,164300
2023-03-23,4.9,0,166493
2023-03-24,6.9,0,163137
2023-03-25,11.6,1,168687
2023-03-26,9.9,1,169598
2023-03-27,8.7,0,173592
2023-03-28,11.8,0,168877
2023-03-29,8.7,0,164604
2023-03-30,12.8,0,165003
2023-03-31,7.8,0,170660
2023-04-01,9.2,1,175078
2023-04-02,12.0,1,175614
2023-04-03,8.7,0,170702
2023-04-04,7.8,0,176605
2023-04-05,11.9,0,170319
2023-04-06,7.4,0,169199
2023-04-07,12.7,0,174061
2023-04-08,14.6,1,179777
2023-04-09,16.8,1,174943
2023-04-10,13.9,0,174264
2023-04-11,10.6,0,175900
2023-04-12,12.4,0,174533
2023-04-13,12.7,0,171870
2023-04-14,9.0,0,167810
2023-04-15,12.2,1,181741
2023-04-16,10.7,1,177450
2023-04-17,10.6,0,178221
2023-04-18,7.4,0,178532
2023-04-19,12.9,0,172102
2023-04-20,16.0,0,176360
2023-04-21,16.6,0,179560
2023-04-22,20.3,1,186974
2023-04-23,20.3,1,187084
2023-04-24,11.5,0,181412
2023-04-25,15.0,0,187547
2023-04-26,18.4,0,179473
2023-04-27,17.5,0,179786
2023-04-28,15.5,0,183660
2023-04-29,13.5,1,188336
2023-04-30,19.1,1,186188
2023-05-01,12.4,0,181281
2023-05-02,17.5,0,181677
2023-05-03,16.2,0,183804
2023-05-04,19.5,0,184270
2023-05-05,18.0,0,184683
2023-05-06,20.9,1,196865
2023-05-07,15.2,1,185221
2023-05-08,17.7,0,184168
2023-05-09,17.4,0,187708
2023-05-10,19.6,0,186636
2023-05-11,25.0,0,188852
2023-05-12,15.1,0,193587
2023-05-13,20.8,1,188191
2023-05-14,24.1,1,193382
2023-05-15,23.1,0,190436
2023-05-16,22.3,0,190449
2023-05-17,22.2,0,185174
2023-05-18,21.8,0,188488
2023-05-19,22.3,0,192733
2023-05-20,26.8,1,194236
2023-05-21,19.8,1,196389
2023-05-22,23.0,0,196569
2023-05-23,24.4,0,196232
2023-05-24,18.1,0,193134
2023-05-25,25.9,0,185421
2023-05-26,23.0,0,193225
2023-05-27,24.3,1,194126
2023-05-28,27.2,1,197868
2023-05-29,26.2,0,193614
2023-05-30,30.3,0,190670
2023-05-31,32.4,0,196250
2023-06-01,26.1,0,198978
2023-06-02,25.4,0,200205
2023-06-03,29.8,1,200764
2023-06-04,25.2,1,204439
2023-06-05,24.6,0,195683
2023-06-06,25.5,0,198762
2023-06-07,22.7,0,196812
2023-06-08,33.5,0,206774
2023-06-09,24.6,0,201498
2023-06-10,24.6,1,206000
2023-06-11,26.8,1,205269
2023-06-12,25.9,0,197616
2023-06-13,31.4,0,196809
2023-06-14,29.6,0,199063
2023-06-15,28.7,0,193504
2023-06-16,26.7,0,202330
2023-06-17,27.5,1,199077
2023-06-18,33.2,1,209315
2023-06-19,28.6,0,202204
2023-06-20,31.1,0,199462
2023-06-21,30.3,0,201994
2023-06-22,23.9,0,201352
2023-06-23,30.5,0,204593
2023-06-24,30.8,1,202574
2023-06-25,31.3,1,205137
2023-06-26,31.9,0,203866
2023-06-27,24.7,0,204855
2023-06-28,30.0,0,200955
2023-06-29,26.4,0,204621
2023-06-30,32.6,0,205595
2023-07-01,31.1,1,211241
2023-07-02,27.2,1,207166
2023-07-03,32.8,0,203505
2023-07-04,29.7,0,208060
2023-07-05,33.6,0,209298
2023-07-06,31.7,0,207020
2023-07-07,30.4,0,201294
2023-07-08,29.3,1,205616
2023-07-09,33.9,1,213819
2023-07-10,34.0,0,207738
2023-07-11,34.7,0,203299
2023-07-12,32.1,0,209879
2023-07-13,29.9,0,204878
2023-07-14,28.0,0,206476
2023-07-15,29.5,1,211799
2023-07-16,30.8,1,212542
2023-07-17,29.3,0,197714
2023-07-18,33.1,0,200532
2023-07-19,27.9,0,206846
2023-07-20,31.0,0,213274
2023-07-21,35.2,0,199764
2023-07-22,32.4,1,209577
2023-07-23,30.2,1,212389
2023-07-24,27.7,0,197951
2023-07-25,27.8,0,205009
2023-07-26,30.2,0,202631
2023-07-27,27.4,0,200957
2023-07-28,34.5,0,209499
2023-07-29,23.8,1,206117
2023-07-30,29.5,1,208125
2023-07-31,33.2,0,211858
2023-08-01,30.6,0,202938
2023-08-02,31.5,0,203179
2023-08-03,30.3,0,203402
2023-08-04,32.0,0,207628
2023-08-05,33.3,1,217373
2023-08-06,31.5,1,213489
2023-08-07,36.4,0,214898
2023-08-08,27.8,0,204386
2023-08-09,28.8,0,195348
2023-08-10,28.1,0,206229
2023-08-11,31.0,0,195409
2023-08-12,31.7,1,206859
2023-08-13,31.5,1,211274
2023-08-14,33.3,0,206544
2023-08-15,30.1,0,206012
2023-08-16,29.7,0,208585
2023-08-17,32.5,0,205944
2023-08-18,25.8,0,207940
2023-08-19,31.2,1,205222
2023-08-20,29.5,1,205790
2023-08-21,25.7,0,207201
2023-08-22,27.8,0,201723
2023-08-23,29.1,0,198420
2023-08-24,34.0,0,208072
2023-08-25,32.3,0,206455
2023-08-26,29.6,1,200811
2023-08-27,30.0,1,205514
2023-08-28,24.0,0,196477
2023-08-29,30.5,0,195164
2023-08-30,24.6,0,200850
2023-08-31,24.2,0,198442
2023-09-01,26.9,0,196757
2023-09-02,27.0,1,202518
2023-09-03,28.0,1,202182
2023-09-04,32.3,0,198861
2023-09-05,26.7,0,193420
2023-09-06,23.8,0,192292
2023-09-07,27.5,0,195076
2023-09-08,23.8,0,195961
2023-09-09,28.0,1,199481
2023-09-10,25.5,1,200305
2023-09-11,26.5,0,197484
2023-09-12,18.5,0,195223
2023-09-13,26.5,0,197310
2023-09-14,25.3,0,190662
2023-09-15,22.3,0,193433
2023-09-16,27.8,1,199823
2023-09-17,23.5,1,198753
2023-09-18,27.8,0,190969
2023-09-19,23.6,0,201058
2023-09-20,18.4,0,193353
2023-09-21,23.9,0,194887
2023-09-22,21.6,0,189087
2023-09-23,22.3,1,192169
2023-09-24,19.5,1,196593
2023-09-25,23.2,0,192237
2023-09-26,19.5,0,190347
2023-09-27,24.9,0,190118
2023-09-28,23.6,0,184488
2023-09-29,19.5,0,187481
2023-09-30,22.4,1,190314
2023-10-01,21.0,1,190718
2023-10-02,20.0,0,186525
2023-10-03,14.5,0,187889
2023-10-04,18.3,0,181247
